SEED,CONDITION,PROMPT_SHA256,PROMPT_CHARS,EDGE_COUNT,SCC_COUNT,LARGEST_SCC,RECIPROCITY,TRANSITIVITY,IN_DEGREE_SD,OUT_DEGREE_SD,PROMPT,PAYLOAD_JSON
0,A_AUTHENTIC,60ba3e61ab5275442b8962a7abebce0f7276edefef269dced5324b6ccd092e86,1046,10,3,6,0.0,0.15789473684210525,0.6614378277661477,0.6614378277661477,"You are given an anonymous relational program. Node labels are arbitrary identifiers. Infer one coherent next relational state using only the supplied relations. Return exactly one JSON object and no prose. Required keys: seq, plus, minus, keep, switch, end, code. seq must contain every node exactly once. plus must contain exactly two directed pairs not already present in E. minus must contain exactly one directed pair already present in E. keep must contain exactly two nodes. switch must be [] or exactly four node identifiers [old_source,old_target,new_source,new_target]. end must be one node identifier. code must contain exactly four directed pairs selected from E or plus. Use E,Q,K,S,Z,C together. Do not assign semantic meanings to the node labels.
PROGRAM={""C"":4,""E"":[[""Q0"",""Q5""],[""Q5"",""Q7""],[""Q7"",""Q2""],[""Q2"",""Q6""],[""Q6"",""Q1""],[""Q1"",""Q3""],[""Q3"",""Q4""],[""Q2"",""Q5""],[""Q1"",""Q7""],[""Q3"",""Q2""]],""K"":[""Q7"",""Q1""],""Q"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""S"":[""Q2"",""Q5"",""Q2"",""Q3""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q4""}","{""C"":4,""E"":[[""Q0"",""Q5""],[""Q5"",""Q7""],[""Q7"",""Q2""],[""Q2"",""Q6""],[""Q6"",""Q1""],[""Q1"",""Q3""],[""Q3"",""Q4""],[""Q2"",""Q5""],[""Q1"",""Q7""],[""Q3"",""Q2""]],""K"":[""Q7"",""Q1""],""Q"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""S"":[""Q2"",""Q5"",""Q2"",""Q3""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q4""}"
0,I_ISOMORPHIC_RELABEL,58d779e759736a82786e1e58b44b29a8cf413f69500a3eb61f1bc32e2f95c8f0,1046,10,3,6,0.0,0.15789473684210525,0.6614378277661477,0.6614378277661477,"You are given an anonymous relational program. Node labels are arbitrary identifiers. Infer one coherent next relational state using only the supplied relations. Return exactly one JSON object and no prose. Required keys: seq, plus, minus, keep, switch, end, code. seq must contain every node exactly once. plus must contain exactly two directed pairs not already present in E. minus must contain exactly one directed pair already present in E. keep must contain exactly two nodes. switch must be [] or exactly four node identifiers [old_source,old_target,new_source,new_target]. end must be one node identifier. code must contain exactly four directed pairs selected from E or plus. Use E,Q,K,S,Z,C together. Do not assign semantic meanings to the node labels.
PROGRAM={""C"":4,""E"":[[""Q4"",""Q7""],[""Q7"",""Q6""],[""Q6"",""Q3""],[""Q3"",""Q2""],[""Q2"",""Q1""],[""Q1"",""Q0""],[""Q0"",""Q5""],[""Q3"",""Q7""],[""Q1"",""Q6""],[""Q0"",""Q3""]],""K"":[""Q6"",""Q1""],""Q"":[""Q4"",""Q7"",""Q6"",""Q3"",""Q2"",""Q1"",""Q0"",""Q5""],""S"":[""Q3"",""Q7"",""Q3"",""Q0""],""V"":[""Q4"",""Q7"",""Q6"",""Q3"",""Q2"",""Q1"",""Q0"",""Q5""],""Z"":""Q5""}","{""C"":4,""E"":[[""Q4"",""Q7""],[""Q7"",""Q6""],[""Q6"",""Q3""],[""Q3"",""Q2""],[""Q2"",""Q1""],[""Q1"",""Q0""],[""Q0"",""Q5""],[""Q3"",""Q7""],[""Q1"",""Q6""],[""Q0"",""Q3""]],""K"":[""Q6"",""Q1""],""Q"":[""Q4"",""Q7"",""Q6"",""Q3"",""Q2"",""Q1"",""Q0"",""Q5""],""S"":[""Q3"",""Q7"",""Q3"",""Q0""],""V"":[""Q4"",""Q7"",""Q6"",""Q3"",""Q2"",""Q1"",""Q0"",""Q5""],""Z"":""Q5""}"
0,D_DIRECTION_REVERSED,f003b7919d10e2d5c47beae294160e9afcdd3dd5d45395f002029966830c4c5a,1046,10,3,6,0.0,0.15789473684210525,0.6614378277661477,0.6614378277661477,"You are given an anonymous relational program. Node labels are arbitrary identifiers. Infer one coherent next relational state using only the supplied relations. Return exactly one JSON object and no prose. Required keys: seq, plus, minus, keep, switch, end, code. seq must contain every node exactly once. plus must contain exactly two directed pairs not already present in E. minus must contain exactly one directed pair already present in E. keep must contain exactly two nodes. switch must be [] or exactly four node identifiers [old_source,old_target,new_source,new_target]. end must be one node identifier. code must contain exactly four directed pairs selected from E or plus. Use E,Q,K,S,Z,C together. Do not assign semantic meanings to the node labels.
PROGRAM={""C"":4,""E"":[[""Q5"",""Q0""],[""Q7"",""Q5""],[""Q2"",""Q7""],[""Q6"",""Q2""],[""Q1"",""Q6""],[""Q3"",""Q1""],[""Q4"",""Q3""],[""Q5"",""Q2""],[""Q7"",""Q1""],[""Q2"",""Q3""]],""K"":[""Q7"",""Q1""],""Q"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""S"":[""Q2"",""Q5"",""Q2"",""Q3""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q4""}","{""C"":4,""E"":[[""Q5"",""Q0""],[""Q7"",""Q5""],[""Q2"",""Q7""],[""Q6"",""Q2""],[""Q1"",""Q6""],[""Q3"",""Q1""],[""Q4"",""Q3""],[""Q5"",""Q2""],[""Q7"",""Q1""],[""Q2"",""Q3""]],""K"":[""Q7"",""Q1""],""Q"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""S"":[""Q2"",""Q5"",""Q2"",""Q3""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q4""}"
0,O_ORDER_SHUFFLED,e5420616da3948b42d43b9cee89a0a94664e9d1dc75fefe0c7dbe9702042e887,1046,10,3,6,0.0,0.15789473684210525,0.6614378277661477,0.6614378277661477,"You are given an anonymous relational program. Node labels are arbitrary identifiers. Infer one coherent next relational state using only the supplied relations. Return exactly one JSON object and no prose. Required keys: seq, plus, minus, keep, switch, end, code. seq must contain every node exactly once. plus must contain exactly two directed pairs not already present in E. minus must contain exactly one directed pair already present in E. keep must contain exactly two nodes. switch must be [] or exactly four node identifiers [old_source,old_target,new_source,new_target]. end must be one node identifier. code must contain exactly four directed pairs selected from E or plus. Use E,Q,K,S,Z,C together. Do not assign semantic meanings to the node labels.
PROGRAM={""C"":4,""E"":[[""Q0"",""Q5""],[""Q5"",""Q7""],[""Q7"",""Q2""],[""Q2"",""Q6""],[""Q6"",""Q1""],[""Q1"",""Q3""],[""Q3"",""Q4""],[""Q2"",""Q5""],[""Q1"",""Q7""],[""Q3"",""Q2""]],""K"":[""Q7"",""Q1""],""Q"":[""Q5"",""Q3"",""Q6"",""Q4"",""Q0"",""Q2"",""Q1"",""Q7""],""S"":[""Q2"",""Q5"",""Q2"",""Q3""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q4""}","{""C"":4,""E"":[[""Q0"",""Q5""],[""Q5"",""Q7""],[""Q7"",""Q2""],[""Q2"",""Q6""],[""Q6"",""Q1""],[""Q1"",""Q3""],[""Q3"",""Q4""],[""Q2"",""Q5""],[""Q1"",""Q7""],[""Q3"",""Q2""]],""K"":[""Q7"",""Q1""],""Q"":[""Q5"",""Q3"",""Q6"",""Q4"",""Q0"",""Q2"",""Q1"",""Q7""],""S"":[""Q2"",""Q5"",""Q2"",""Q3""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q4""}"
0,M_SWITCH_NEUTRALIZED,1af4590c43b65cd3042e3cc967c9fe1ed84542a012c715ca539aac68fbdec335,1046,10,3,6,0.0,0.15789473684210525,0.6614378277661477,0.6614378277661477,"You are given an anonymous relational program. Node labels are arbitrary identifiers. Infer one coherent next relational state using only the supplied relations. Return exactly one JSON object and no prose. Required keys: seq, plus, minus, keep, switch, end, code. seq must contain every node exactly once. plus must contain exactly two directed pairs not already present in E. minus must contain exactly one directed pair already present in E. keep must contain exactly two nodes. switch must be [] or exactly four node identifiers [old_source,old_target,new_source,new_target]. end must be one node identifier. code must contain exactly four directed pairs selected from E or plus. Use E,Q,K,S,Z,C together. Do not assign semantic meanings to the node labels.
PROGRAM={""C"":4,""E"":[[""Q0"",""Q5""],[""Q5"",""Q7""],[""Q7"",""Q2""],[""Q2"",""Q6""],[""Q6"",""Q1""],[""Q1"",""Q3""],[""Q3"",""Q4""],[""Q2"",""Q5""],[""Q1"",""Q7""],[""Q3"",""Q2""]],""K"":[""Q7"",""Q1""],""Q"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""S"":[""Q2"",""Q5"",""Q2"",""Q5""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q4""}","{""C"":4,""E"":[[""Q0"",""Q5""],[""Q5"",""Q7""],[""Q7"",""Q2""],[""Q2"",""Q6""],[""Q6"",""Q1""],[""Q1"",""Q3""],[""Q3"",""Q4""],[""Q2"",""Q5""],[""Q1"",""Q7""],[""Q3"",""Q2""]],""K"":[""Q7"",""Q1""],""Q"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""S"":[""Q2"",""Q5"",""Q2"",""Q5""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q4""}"
0,P_ANCHOR_REASSIGNED,6b9362b2fbb9f45361e689ce35cc5786c451accc0170274ba6e7b1c9151636c1,1046,10,3,6,0.0,0.15789473684210525,0.6614378277661477,0.6614378277661477,"You are given an anonymous relational program. Node labels are arbitrary identifiers. Infer one coherent next relational state using only the supplied relations. Return exactly one JSON object and no prose. Required keys: seq, plus, minus, keep, switch, end, code. seq must contain every node exactly once. plus must contain exactly two directed pairs not already present in E. minus must contain exactly one directed pair already present in E. keep must contain exactly two nodes. switch must be [] or exactly four node identifiers [old_source,old_target,new_source,new_target]. end must be one node identifier. code must contain exactly four directed pairs selected from E or plus. Use E,Q,K,S,Z,C together. Do not assign semantic meanings to the node labels.
PROGRAM={""C"":4,""E"":[[""Q0"",""Q5""],[""Q5"",""Q7""],[""Q7"",""Q2""],[""Q2"",""Q6""],[""Q6"",""Q1""],[""Q1"",""Q3""],[""Q3"",""Q4""],[""Q2"",""Q5""],[""Q1"",""Q7""],[""Q3"",""Q2""]],""K"":[""Q0"",""Q4""],""Q"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""S"":[""Q2"",""Q5"",""Q2"",""Q3""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q4""}","{""C"":4,""E"":[[""Q0"",""Q5""],[""Q5"",""Q7""],[""Q7"",""Q2""],[""Q2"",""Q6""],[""Q6"",""Q1""],[""Q1"",""Q3""],[""Q3"",""Q4""],[""Q2"",""Q5""],[""Q1"",""Q7""],[""Q3"",""Q2""]],""K"":[""Q0"",""Q4""],""Q"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""S"":[""Q2"",""Q5"",""Q2"",""Q3""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q4""}"
0,T_TERMINAL_CHANGED,f3ae38a77a59ccc3436a6906f1ae2662a99c2c09f139cc8bc2d85d07e6e6a23b,1046,10,3,6,0.0,0.15789473684210525,0.6614378277661477,0.6614378277661477,"You are given an anonymous relational program. Node labels are arbitrary identifiers. Infer one coherent next relational state using only the supplied relations. Return exactly one JSON object and no prose. Required keys: seq, plus, minus, keep, switch, end, code. seq must contain every node exactly once. plus must contain exactly two directed pairs not already present in E. minus must contain exactly one directed pair already present in E. keep must contain exactly two nodes. switch must be [] or exactly four node identifiers [old_source,old_target,new_source,new_target]. end must be one node identifier. code must contain exactly four directed pairs selected from E or plus. Use E,Q,K,S,Z,C together. Do not assign semantic meanings to the node labels.
PROGRAM={""C"":4,""E"":[[""Q0"",""Q5""],[""Q5"",""Q7""],[""Q7"",""Q2""],[""Q2"",""Q6""],[""Q6"",""Q1""],[""Q1"",""Q3""],[""Q3"",""Q4""],[""Q2"",""Q5""],[""Q1"",""Q7""],[""Q3"",""Q2""]],""K"":[""Q7"",""Q1""],""Q"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""S"":[""Q2"",""Q5"",""Q2"",""Q3""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q0""}","{""C"":4,""E"":[[""Q0"",""Q5""],[""Q5"",""Q7""],[""Q7"",""Q2""],[""Q2"",""Q6""],[""Q6"",""Q1""],[""Q1"",""Q3""],[""Q3"",""Q4""],[""Q2"",""Q5""],[""Q1"",""Q7""],[""Q3"",""Q2""]],""K"":[""Q7"",""Q1""],""Q"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""S"":[""Q2"",""Q5"",""Q2"",""Q3""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q0""}"
0,R_DEGREE_MATCHED_REWIRE,9ace83acf786baadc9dc4d7327e3e08f8d13e5c45cd71e3deebdd3dc439b94ac,1046,10,3,6,0.0,0.15789473684210525,0.6614378277661477,0.6614378277661477,"You are given an anonymous relational program. Node labels are arbitrary identifiers. Infer one coherent next relational state using only the supplied relations. Return exactly one JSON object and no prose. Required keys: seq, plus, minus, keep, switch, end, code. seq must contain every node exactly once. plus must contain exactly two directed pairs not already present in E. minus must contain exactly one directed pair already present in E. keep must contain exactly two nodes. switch must be [] or exactly four node identifiers [old_source,old_target,new_source,new_target]. end must be one node identifier. code must contain exactly four directed pairs selected from E or plus. Use E,Q,K,S,Z,C together. Do not assign semantic meanings to the node labels.
PROGRAM={""C"":4,""E"":[[""Q0"",""Q5""],[""Q5"",""Q7""],[""Q7"",""Q3""],[""Q2"",""Q1""],[""Q6"",""Q2""],[""Q1"",""Q7""],[""Q3"",""Q6""],[""Q2"",""Q5""],[""Q1"",""Q4""],[""Q3"",""Q2""]],""K"":[""Q7"",""Q1""],""Q"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""S"":[""Q2"",""Q5"",""Q2"",""Q3""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q4""}","{""C"":4,""E"":[[""Q0"",""Q5""],[""Q5"",""Q7""],[""Q7"",""Q3""],[""Q2"",""Q1""],[""Q6"",""Q2""],[""Q1"",""Q7""],[""Q3"",""Q6""],[""Q2"",""Q5""],[""Q1"",""Q4""],[""Q3"",""Q2""]],""K"":[""Q7"",""Q1""],""Q"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""S"":[""Q2"",""Q5"",""Q2"",""Q3""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q4""}"
0,X_COMPLEXITY_MATCHED,c7e8d4463ce4876cf98b277d1ba1ffc6257165dca9abf950d1c1e426eb01c8d0,1046,10,3,6,0.0,0.15789473684210525,0.6614378277661477,0.82915619758885,"You are given an anonymous relational program. Node labels are arbitrary identifiers. Infer one coherent next relational state using only the supplied relations. Return exactly one JSON object and no prose. Required keys: seq, plus, minus, keep, switch, end, code. seq must contain every node exactly once. plus must contain exactly two directed pairs not already present in E. minus must contain exactly one directed pair already present in E. keep must contain exactly two nodes. switch must be [] or exactly four node identifiers [old_source,old_target,new_source,new_target]. end must be one node identifier. code must contain exactly four directed pairs selected from E or plus. Use E,Q,K,S,Z,C together. Do not assign semantic meanings to the node labels.
PROGRAM={""C"":4,""E"":[[""Q7"",""Q0""],[""Q0"",""Q4""],[""Q5"",""Q6""],[""Q0"",""Q1""],[""Q0"",""Q5""],[""Q2"",""Q7""],[""Q1"",""Q3""],[""Q3"",""Q5""],[""Q6"",""Q7""],[""Q6"",""Q3""]],""K"":[""Q7"",""Q1""],""Q"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""S"":[""Q2"",""Q5"",""Q2"",""Q3""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q4""}","{""C"":4,""E"":[[""Q7"",""Q0""],[""Q0"",""Q4""],[""Q5"",""Q6""],[""Q0"",""Q1""],[""Q0"",""Q5""],[""Q2"",""Q7""],[""Q1"",""Q3""],[""Q3"",""Q5""],[""Q6"",""Q7""],[""Q6"",""Q3""]],""K"":[""Q7"",""Q1""],""Q"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""S"":[""Q2"",""Q5"",""Q2"",""Q3""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q4""}"
0,L_FORWARD_CONTROL,0dffed4cc3d5b8c9c2e77be8d0e0ed0aae620991f99d1e27beca3871831d762b,1046,10,8,1,0.0,0.17647058823529413,0.6614378277661477,0.6614378277661477,"You are given an anonymous relational program. Node labels are arbitrary identifiers. Infer one coherent next relational state using only the supplied relations. Return exactly one JSON object and no prose. Required keys: seq, plus, minus, keep, switch, end, code. seq must contain every node exactly once. plus must contain exactly two directed pairs not already present in E. minus must contain exactly one directed pair already present in E. keep must contain exactly two nodes. switch must be [] or exactly four node identifiers [old_source,old_target,new_source,new_target]. end must be one node identifier. code must contain exactly four directed pairs selected from E or plus. Use E,Q,K,S,Z,C together. Do not assign semantic meanings to the node labels.
PROGRAM={""C"":4,""E"":[[""Q0"",""Q5""],[""Q5"",""Q7""],[""Q7"",""Q2""],[""Q2"",""Q6""],[""Q6"",""Q1""],[""Q1"",""Q3""],[""Q3"",""Q4""],[""Q0"",""Q7""],[""Q7"",""Q1""],[""Q6"",""Q4""]],""K"":[""Q7"",""Q1""],""Q"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""S"":[""Q2"",""Q5"",""Q2"",""Q3""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q4""}","{""C"":4,""E"":[[""Q0"",""Q5""],[""Q5"",""Q7""],[""Q7"",""Q2""],[""Q2"",""Q6""],[""Q6"",""Q1""],[""Q1"",""Q3""],[""Q3"",""Q4""],[""Q0"",""Q7""],[""Q7"",""Q1""],[""Q6"",""Q4""]],""K"":[""Q7"",""Q1""],""Q"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""S"":[""Q2"",""Q5"",""Q2"",""Q3""],""V"":[""Q0"",""Q5"",""Q7"",""Q2"",""Q6"",""Q1"",""Q3"",""Q4""],""Z"":""Q4""}"
